Date,Florida,Tampa,Orlando,Phoenix
2012-03-01,-2.955731631466508,-3.4016704631738803,-2.0784619381657574,-0.9964200477326969
2012-04-01,-5.843838842144559,-5.443483829650977,-5.021559468199785,-3.4152410575427687
2012-05-01,-2.581814771981371,0.20916855499389925,-1.7664840355186093,-3.4032376747608533
2012-06-01,-1.6713542171790645,-0.3686150605581885,-2.8598395469561115,-2.1194364792419895
2012-07-01,-2.7237354085603114,-0.5245346869712352,-4.155543691048229,-2.3397143725311453
2012-08-01,-4.108038169173541,-1.9670388091440723,-6.38904734740445,-4.667039036802581
2012-09-01,-4.819631180662699,-4.394299287410926,-4.721753794266442,-5.831139906863737
2012-10-01,-4.505026409950587,-4.9258377586522615,-4.4757563199336925,-3.640713916192447
2012-11-01,-2.07205711439482,-2.2936608271627237,-2.616880430285478,-3.569990605287881
2012-12-01,-2.7729688686408505,-4.814443329989969,-3.9127090944049225,-5.038363171355498
2013-01-01,-2.248796396956049,-4.483671668137688,-5.519027694759912,-4.4567338972023425
2013-02-01,-4.450962887386813,-6.701589595375723,-8.14000814000814,-8.142876693581497
2013-03-01,1.418380426907429,2.9712309385316775,-2.5382506411957193,-3.0976917977460374
2013-04-01,0.9515676467000121,2.116491703352523,-3.329234843469214,-3.9224526600541028
2013-05-01,0.25347322488529533,-0.7131675073925899,-4.952399269160496,-3.7199263632324002
2013-06-01,-0.6706996317727512,-2.272727272727273,-4.362611737271668,-2.9295631129792383
2013-07-01,-1.2571428571428571,-3.3168906276577648,-5.273419366818309,-3.9327940261356567
2013-08-01,-1.3324337999662674,-3.88647866955893,-6.032906764168191,-2.7146670138662845
2013-09-01,-2.342724816673099,-4.492753623188406,-9.144542772861357,-1.8490647172651042
2013-10-01,0.039253470363629875,-1.2711864406779663,-6.898047722342733,-1.6643178310180524
2013-11-01,-0.7324268420874165,-2.4029574861367835,-4.227296866702071,-1.8441196938065414
2013-12-01,0.5685367987004873,-0.5444327362135581,-3.651825912956478,-1.151360086183679
2014-01-01,-0.5052270344126338,0.38809831824062097,-3.1105018979333616,-9.19305413687436
2014-02-01,-1.7051521623064603,-0.4065827686350436,-4.275587062472309,-10.07896305125149
2014-03-01,-2.0332463250446486,-0.7786259541984732,-5.045372050816697,-8.340070899931588
2014-04-01,-3.4864048338368576,-2.47056872823744,-6.496428920849231,-9.090299658108199
2014-05-01,-2.240286756704858,-1.8044849334267694,-2.944152165115338,-9.237159622865432
2014-06-01,-5.097312326227989,-5.624661979448351,-3.606623996748959,-9.434457420286051
2014-07-01,-5.533050411522634,-5.313159746657284,-4.136038420072528,-7.565746858401347
