unit,time,y,role,group
Financial_Emp,1991-01-01,2.9508196721311557,donor,insulated
Financial_Emp,1991-02-01,1.954397394136809,donor,insulated
Financial_Emp,1991-03-01,1.6129032258064502,donor,insulated
Financial_Emp,1991-04-01,1.6233766233766156,donor,insulated
Financial_Emp,1991-05-01,0.9646302250803762,donor,insulated
Financial_Emp,1991-06-01,0.0,donor,insulated
Financial_Emp,1991-07-01,-0.3144654088050314,donor,insulated
Financial_Emp,1991-08-01,-0.6249999999999978,donor,insulated
Financial_Emp,1991-09-01,-0.943396226415094,donor,insulated
Financial_Emp,1991-10-01,-1.253918495297801,donor,insulated
Financial_Emp,1991-11-01,-0.313479623824453,donor,insulated
Financial_Emp,1991-12-01,0.0,donor,insulated
Financial_Emp,1992-01-01,-1.9108280254777064,donor,insulated
Financial_Emp,1992-02-01,-0.9584664536741228,donor,insulated
Financial_Emp,1992-03-01,-0.952380952380949,donor,insulated
Financial_Emp,1992-04-01,-0.9584664536741228,donor,insulated
Financial_Emp,1992-05-01,-1.273885350318471,donor,insulated
Financial_Emp,1992-06-01,-1.2658227848101222,donor,insulated
Financial_Emp,1992-07-01,-1.577287066246058,donor,insulated
Financial_Emp,1992-08-01,-1.5723270440251569,donor,insulated
Financial_Emp,1992-09-01,-0.6349206349206327,donor,insulated
Financial_Emp,1992-10-01,-0.3174603174603163,donor,insulated
Financial_Emp,1992-11-01,-1.5723270440251569,donor,insulated
Financial_Emp,1992-12-01,-1.2461059190031154,donor,insulated
Financial_Emp,1993-01-01,2.922077922077926,donor,insulated
Financial_Emp,1993-02-01,2.9032258064516148,donor,insulated
Financial_Emp,1993-03-01,2.8846153846153744,donor,insulated
Financial_Emp,1993-04-01,3.8709677419354938,donor,insulated
Financial_Emp,1993-05-01,4.193548387096757,donor,insulated
Financial_Emp,1993-06-01,4.166666666666674,donor,insulated
Financial_Emp,1993-07-01,4.166666666666674,donor,insulated
Financial_Emp,1993-08-01,3.833865814696491,donor,insulated
Financial_Emp,1993-09-01,3.514376996805102,donor,insulated
Financial_Emp,1993-10-01,2.5477707006369643,donor,insulated
Financial_Emp,1993-11-01,3.514376996805102,donor,insulated
Financial_Emp,1993-12-01,2.5236593059936974,donor,insulated
Financial_Emp,1994-01-01,2.5236593059936974,donor,insulated
Financial_Emp,1994-02-01,2.5078369905956244,donor,insulated
Financial_Emp,1994-03-01,1.8691588785046955,donor,insulated
Financial_Emp,1994-04-01,-1.552795031055909,donor,insulated
Financial_Emp,1994-05-01,-2.1671826625386914,donor,insulated
Financial_Emp,1994-06-01,-2.15384615384615,donor,insulated
Financial_Emp,1994-07-01,-2.15384615384615,donor,insulated
Financial_Emp,1994-08-01,-2.15384615384615,donor,insulated
Financial_Emp,1994-09-01,-1.5432098765432056,donor,insulated
Financial_Emp,1994-10-01,-2.484472049689457,donor,insulated
Financial_Emp,1994-11-01,-3.0864197530864224,donor,insulated
Financial_Emp,1994-12-01,-3.384615384615386,donor,insulated
Financial_Emp,1995-01-01,-4.923076923076919,donor,insulated
Financial_Emp,1995-02-01,-5.198776758409796,donor,insulated
Financial_Emp,1995-03-01,-4.892966360856277,donor,insulated
Financial_Emp,1995-04-01,-2.8391167192429068,donor,insulated
Financial_Emp,1995-05-01,-2.531645569620256,donor,insulated
Financial_Emp,1995-06-01,-2.8301886792452824,donor,insulated
Financial_Emp,1995-07-01,-3.773584905660377,donor,insulated
Financial_Emp,1995-08-01,-2.20125786163522,donor,insulated
Financial_Emp,1995-09-01,-2.8213166144200663,donor,insulated
Financial_Emp,1995-10-01,-1.9108280254777064,donor,insulated
Financial_Emp,1995-11-01,-1.5923566878980888,donor,insulated
Financial_Emp,1995-12-01,-1.9108280254777064,donor,insulated
Financial_Emp,1996-01-01,-0.9708737864077666,donor,insulated
Financial_Emp,1996-02-01,-0.3225806451612856,donor,insulated
Financial_Emp,1996-03-01,-0.3215434083601254,donor,insulated
Financial_Emp,1996-04-01,-0.649350649350644,donor,insulated
Financial_Emp,1996-05-01,-0.3246753246753275,donor,insulated
Financial_Emp,1996-06-01,-0.6472491909385147,donor,insulated
Financial_Emp,1996-07-01,0.0,donor,insulated
Financial_Emp,1996-08-01,-1.2861736334405127,donor,insulated
Financial_Emp,1996-09-01,-0.6451612903225823,donor,insulated
Financial_Emp,1996-10-01,-1.9480519480519431,donor,insulated
Financial_Emp,1996-11-01,-1.2944983818770184,donor,insulated
Financial_Emp,1996-12-01,-0.3246753246753275,donor,insulated
Financial_Emp,1997-01-01,-0.6535947712418277,donor,insulated
Financial_Emp,1997-02-01,-0.9708737864077666,donor,insulated
Financial_Emp,1997-03-01,-0.6451612903225823,donor,insulated
Financial_Emp,1997-04-01,-1.3071895424836557,donor,insulated
Financial_Emp,1997-05-01,-1.6286644951140072,donor,insulated
Financial_Emp,1997-06-01,-1.6286644951140072,donor,insulated
Financial_Emp,1997-07-01,-1.6339869281045805,donor,insulated
Financial_Emp,1997-08-01,-1.954397394136809,donor,insulated
Financial_Emp,1997-09-01,-1.9480519480519431,donor,insulated
Financial_Emp,1997-10-01,-1.655629139072845,donor,insulated
Financial_Emp,1997-11-01,-2.2950819672131195,donor,insulated
Financial_Emp,1997-12-01,-1.3029315960912058,donor,insulated
Financial_Emp,1998-01-01,-1.3157894736842146,donor,insulated
Financial_Emp,1998-02-01,-2.614379084967322,donor,insulated
Financial_Emp,1998-03-01,-2.2727272727272707,donor,insulated
Financial_Emp,1998-04-01,-0.6622516556291425,donor,insulated
Financial_Emp,1998-05-01,-0.6622516556291425,donor,insulated
Financial_Emp,1998-06-01,-0.3311258278145712,donor,insulated
Financial_Emp,1998-07-01,0.9966777408637828,donor,insulated
Financial_Emp,1998-08-01,0.9966777408637828,donor,insulated
Financial_Emp,1998-09-01,0.3311258278145601,donor,insulated
Financial_Emp,1998-10-01,1.346801346801341,donor,insulated
Financial_Emp,1998-11-01,1.6778523489932915,donor,insulated
Financial_Emp,1998-12-01,0.660066006600668,donor,insulated
Financial_Emp,1999-01-01,-0.666666666666671,donor,insulated
Financial_Emp,1999-02-01,0.6711409395973256,donor,insulated
Financial_Emp,1999-03-01,-0.3322259136212646,donor,insulated
Financial_Emp,1999-04-01,-0.3333333333333299,donor,insulated
Financial_Emp,1999-05-01,-0.666666666666671,donor,insulated
Financial_Emp,1999-06-01,-0.3322259136212646,donor,insulated
Financial_Emp,1999-07-01,-2.631578947368418,donor,insulated
Financial_Emp,1999-08-01,-2.960526315789469,donor,insulated
Financial_Emp,1999-09-01,-2.970297029702973,donor,insulated
Financial_Emp,1999-10-01,-2.657807308970095,donor,insulated
Financial_Emp,1999-11-01,-3.63036303630363,donor,insulated
Financial_Emp,1999-12-01,-3.278688524590168,donor,insulated
Financial_Emp,2000-01-01,-3.691275167785235,donor,insulated
Financial_Emp,2000-02-01,-3.6666666666666634,donor,insulated
Financial_Emp,2000-03-01,-3.6666666666666634,donor,insulated
Financial_Emp,2000-04-01,-4.013377926421402,donor,insulated
Financial_Emp,2000-05-01,-3.691275167785235,donor,insulated
Financial_Emp,2000-06-01,-3.6666666666666634,donor,insulated
Financial_Emp,2000-07-01,-2.0270270270270285,donor,insulated
Financial_Emp,2000-08-01,-1.6949152542372836,donor,insulated
Financial_Emp,2000-09-01,-2.0408163265306145,donor,insulated
Financial_Emp,2000-10-01,-1.7064846416382284,donor,insulated
Financial_Emp,2000-11-01,-1.7123287671232834,donor,insulated
Financial_Emp,2000-12-01,-1.016949152542368,donor,insulated
Financial_Emp,2001-01-01,-1.0452961672473893,donor,insulated
Financial_Emp,2001-02-01,-1.384083044982698,donor,insulated
Financial_Emp,2001-03-01,-0.692041522491349,donor,insulated
Financial_Emp,2001-04-01,-0.6968641114982632,donor,insulated
Financial_Emp,2001-05-01,-0.6968641114982632,donor,insulated
Financial_Emp,2001-06-01,-1.038062283737029,donor,insulated
Financial_Emp,2001-07-01,-2.0689655172413834,donor,insulated
Financial_Emp,2001-08-01,-2.0689655172413834,donor,insulated
Financial_Emp,2001-09-01,-1.736111111111116,donor,insulated
Financial_Emp,2001-10-01,-3.125,donor,insulated
Financial_Emp,2001-11-01,-2.7874564459930307,donor,insulated
Financial_Emp,2001-12-01,-4.109589041095896,donor,insulated
Financial_Emp,2002-01-01,-3.169014084507038,donor,insulated
Financial_Emp,2002-02-01,-3.157894736842104,donor,insulated
Financial_Emp,2002-03-01,-2.7874564459930307,donor,insulated
Financial_Emp,2002-04-01,-2.8070175438596467,donor,insulated
Financial_Emp,2002-05-01,-2.1052631578947323,donor,insulated
Financial_Emp,2002-06-01,-1.74825174825175,donor,insulated
Financial_Emp,2002-07-01,-1.056338028169013,donor,insulated
Financial_Emp,2002-08-01,-1.056338028169013,donor,insulated
Financial_Emp,2002-09-01,-0.7067137809187329,donor,insulated
Financial_Emp,2002-10-01,1.0752688172043,donor,insulated
Financial_Emp,2002-11-01,1.7921146953405076,donor,insulated
Financial_Emp,2002-12-01,2.499999999999991,donor,insulated
Financial_Emp,2003-01-01,1.818181818181808,donor,insulated
Financial_Emp,2003-02-01,2.1739130434782705,donor,insulated
Financial_Emp,2003-03-01,1.7921146953405076,donor,insulated
Financial_Emp,2003-04-01,2.166064981949467,donor,insulated
Financial_Emp,2003-05-01,2.508960573476693,donor,insulated
Financial_Emp,2003-06-01,2.8469750889679624,donor,insulated
Financial_Emp,2003-07-01,3.2028469750889688,donor,insulated
Financial_Emp,2003-08-01,3.91459074733096,donor,insulated
Financial_Emp,2003-09-01,3.2028469750889688,donor,insulated
Financial_Emp,2003-10-01,2.8368794326241176,donor,insulated
Financial_Emp,2003-11-01,1.760563380281699,donor,insulated
Financial_Emp,2003-12-01,1.7421602787456525,donor,insulated
Financial_Emp,2004-01-01,3.214285714285725,donor,insulated
Financial_Emp,2004-02-01,2.4822695035461084,donor,insulated
Financial_Emp,2004-03-01,2.1126760563380254,donor,insulated
Financial_Emp,2004-04-01,2.826855123674909,donor,insulated
Financial_Emp,2004-05-01,1.74825174825175,donor,insulated
Financial_Emp,2004-06-01,1.384083044982698,donor,insulated
Financial_Emp,2004-07-01,1.0344827586206806,donor,insulated
Financial_Emp,2004-08-01,0.0,donor,insulated
Financial_Emp,2004-09-01,0.3448275862068861,donor,insulated
Financial_Emp,2004-10-01,1.379310344827589,donor,insulated
Financial_Emp,2004-11-01,2.076124567474058,donor,insulated
Financial_Emp,2004-12-01,1.7123287671232834,donor,insulated
Financial_Emp,2005-01-01,0.6920415224913601,donor,insulated
Financial_Emp,2005-02-01,1.730103806228378,donor,insulated
Financial_Emp,2005-03-01,1.379310344827589,donor,insulated
Financial_Emp,2005-04-01,0.6872852233676952,donor,insulated
Financial_Emp,2005-05-01,1.3745704467353903,donor,insulated
Financial_Emp,2005-06-01,1.0238907849829282,donor,insulated
Financial_Emp,2005-07-01,1.7064846416382284,donor,insulated
Financial_Emp,2005-08-01,2.397260273972601,donor,insulated
Financial_Emp,2005-09-01,2.7491408934707806,donor,insulated
Financial_Emp,2005-10-01,1.7006802721088343,donor,insulated
Financial_Emp,2005-11-01,2.033898305084736,donor,insulated
Financial_Emp,2005-12-01,2.020202020202011,donor,insulated
Financial_Emp,2006-01-01,2.7491408934707806,donor,insulated
Financial_Emp,2006-02-01,2.0408163265306145,donor,insulated
Financial_Emp,2006-03-01,3.0612244897959107,donor,insulated
Financial_Emp,2006-04-01,3.412969283276457,donor,insulated
Financial_Emp,2006-05-01,3.050847457627115,donor,insulated
Financial_Emp,2006-06-01,3.378378378378377,donor,insulated
Financial_Emp,2006-07-01,2.348993288590595,donor,insulated
Financial_Emp,2006-08-01,2.341137123745818,donor,insulated
Financial_Emp,2006-09-01,1.6722408026755842,donor,insulated
Financial_Emp,2006-10-01,1.3377926421404671,donor,insulated
Financial_Emp,2006-11-01,1.3289036544850583,donor,insulated
Financial_Emp,2006-12-01,1.320132013201314,donor,insulated
Financial_Emp,2007-01-01,1.3377926421404671,donor,insulated
Financial_Emp,2007-02-01,1.333333333333342,donor,insulated
Financial_Emp,2007-03-01,0.990099009900991,donor,insulated
Financial_Emp,2007-04-01,0.3300330033003229,donor,insulated
Financial_Emp,2007-05-01,0.328947368421062,donor,insulated
Financial_Emp,2007-06-01,0.3267973856209138,donor,insulated
Financial_Emp,2007-07-01,0.6557377049180246,donor,insulated
Financial_Emp,2007-08-01,0.0,donor,insulated
Financial_Emp,2007-09-01,0.0,donor,insulated
Financial_Emp,2007-10-01,0.660066006600668,donor,insulated
Financial_Emp,2007-11-01,-0.3278688524590123,donor,insulated
Financial_Emp,2007-12-01,-0.3257328990228014,donor,insulated
Financial_Emp,2008-01-01,-1.320132013201325,donor,insulated
Financial_Emp,2008-02-01,-0.6578947368421018,donor,insulated
Financial_Emp,2008-03-01,-1.6339869281045805,donor,insulated
Financial_Emp,2008-04-01,-0.6578947368421018,donor,insulated
Financial_Emp,2008-05-01,-0.6557377049180357,donor,insulated
Financial_Emp,2008-06-01,-1.6286644951140072,donor,insulated
Financial_Emp,2008-07-01,-1.954397394136809,donor,insulated
Financial_Emp,2008-08-01,-1.9607843137254943,donor,insulated
Financial_Emp,2008-09-01,-2.3026315789473677,donor,insulated
Financial_Emp,2008-10-01,-4.262295081967215,donor,insulated
Financial_Emp,2008-11-01,-3.289473684210531,donor,insulated
Financial_Emp,2008-12-01,-4.248366013071891,donor,insulated
Financial_Emp,2009-01-01,-5.0167224080267525,donor,insulated
Financial_Emp,2009-02-01,-5.960264900662249,donor,insulated
Financial_Emp,2009-03-01,-5.6478405315614655,donor,insulated
Financial_Emp,2009-04-01,-6.29139072847682,donor,insulated
Financial_Emp,2009-05-01,-6.270627062706269,donor,insulated
Financial_Emp,2009-06-01,-5.960264900662249,donor,insulated
Financial_Emp,2009-07-01,-6.312292358803983,donor,insulated
Financial_Emp,2009-08-01,-6.000000000000005,donor,insulated
Financial_Emp,2009-09-01,-5.387205387205385,donor,insulated
Financial_Emp,2009-10-01,-4.109589041095896,donor,insulated
Financial_Emp,2009-11-01,-4.761904761904767,donor,insulated
Financial_Emp,2009-12-01,-4.0955631399317465,donor,insulated
Financial_Emp,2010-01-01,-2.8169014084507005,donor,insulated
Financial_Emp,2010-02-01,-2.8169014084507005,donor,insulated
Financial_Emp,2010-03-01,-2.464788732394363,donor,insulated
Financial_Emp,2010-04-01,-2.826855123674909,donor,insulated
Financial_Emp,2010-05-01,-3.521126760563376,donor,insulated
Financial_Emp,2010-06-01,-3.521126760563376,donor,insulated
Financial_Emp,2010-07-01,-2.4822695035460973,donor,insulated
Financial_Emp,2010-08-01,-2.4822695035460973,donor,insulated
Financial_Emp,2010-09-01,-2.846975088967973,donor,insulated
Financial_Emp,2010-10-01,-1.7857142857142905,donor,insulated
Financial_Emp,2010-11-01,-2.1428571428571463,donor,insulated
Financial_Emp,2010-12-01,-1.7793594306049876,donor,insulated
Financial_Emp,2011-01-01,-1.811594202898548,donor,insulated
Financial_Emp,2011-02-01,-1.449275362318836,donor,insulated
Financial_Emp,2011-03-01,-1.805054151624552,donor,insulated
Financial_Emp,2011-04-01,-1.0909090909090868,donor,insulated
Financial_Emp,2011-05-01,-0.7299270072992692,donor,insulated
Financial_Emp,2011-06-01,-0.7299270072992692,donor,insulated
Financial_Emp,2011-07-01,-0.363636363636366,donor,insulated
Financial_Emp,2011-08-01,-0.727272727272732,donor,insulated
Financial_Emp,2011-09-01,-0.73260073260073,donor,insulated
Financial_Emp,2011-10-01,-1.0909090909090868,donor,insulated
Financial_Emp,2011-11-01,0.0,donor,insulated
Financial_Emp,2011-12-01,-0.7246376811594235,donor,insulated
Financial_Emp,2012-01-01,-0.3690036900368953,donor,insulated
Financial_Emp,2012-02-01,0.0,donor,insulated
Financial_Emp,2012-03-01,0.0,donor,insulated
Financial_Emp,2012-04-01,0.0,donor,insulated
Financial_Emp,2012-05-01,0.3676470588235281,donor,insulated
Financial_Emp,2012-06-01,1.1029411764705843,donor,insulated
Financial_Emp,2012-07-01,0.364963503649629,donor,insulated
Financial_Emp,2012-08-01,0.73260073260073,donor,insulated
Financial_Emp,2012-09-01,1.4760147601476037,donor,insulated
Financial_Emp,2012-10-01,1.1029411764705843,donor,insulated
Financial_Emp,2012-11-01,0.7299270072992803,donor,insulated
Financial_Emp,2012-12-01,1.094890510948909,donor,insulated
Financial_Emp,2013-01-01,1.4814814814814836,donor,insulated
Financial_Emp,2013-02-01,1.1029411764705843,donor,insulated
Financial_Emp,2013-03-01,1.8382352941176403,donor,insulated
Financial_Emp,2013-04-01,2.2058823529411686,donor,insulated
Financial_Emp,2013-05-01,2.19780219780219,donor,insulated
Financial_Emp,2013-06-01,1.454545454545464,donor,insulated
Financial_Emp,2013-07-01,1.454545454545464,donor,insulated
Financial_Emp,2013-08-01,1.090909090909098,donor,insulated
Financial_Emp,2013-09-01,1.818181818181808,donor,insulated
Financial_Emp,2013-10-01,1.454545454545464,donor,insulated
Financial_Emp,2013-11-01,1.449275362318847,donor,insulated
Financial_Emp,2013-12-01,1.805054151624552,donor,insulated
Financial_Emp,2014-01-01,1.4598540145985384,donor,insulated
Financial_Emp,2014-02-01,1.454545454545464,donor,insulated
Financial_Emp,2014-03-01,1.4440433212996373,donor,insulated
Financial_Emp,2014-04-01,1.0791366906474753,donor,insulated
Financial_Emp,2014-05-01,1.0752688172043,donor,insulated
Financial_Emp,2014-06-01,1.4336917562723928,donor,insulated
Financial_Emp,2014-07-01,2.508960573476693,donor,insulated
Financial_Emp,2014-08-01,2.517985611510798,donor,insulated
Financial_Emp,2014-09-01,1.4285714285714235,donor,insulated
Financial_Emp,2014-10-01,2.1505376344086,donor,insulated
Financial_Emp,2014-11-01,1.7857142857142794,donor,insulated
Financial_Emp,2014-12-01,2.4822695035461084,donor,insulated
Financial_Emp,2015-01-01,2.517985611510798,donor,insulated
Financial_Emp,2015-02-01,2.508960573476693,donor,insulated
Financial_Emp,2015-03-01,2.491103202846978,donor,insulated
Financial_Emp,2015-04-01,2.8469750889679624,donor,insulated
Financial_Emp,2015-05-01,2.4822695035461084,donor,insulated
Financial_Emp,2015-06-01,2.826855123674909,donor,insulated
Financial_Emp,2015-07-01,1.3986013986013957,donor,insulated
Financial_Emp,2015-08-01,1.403508771929829,donor,insulated
Financial_Emp,2015-09-01,1.0563380281690238,donor,insulated
Financial_Emp,2015-10-01,0.7017543859649145,donor,insulated
Financial_Emp,2015-11-01,0.7017543859649145,donor,insulated
Financial_Emp,2015-12-01,0.34602076124568,donor,insulated
Financial_Emp,2016-01-01,1.403508771929829,donor,insulated
Financial_Emp,2016-02-01,1.3986013986013957,donor,insulated
Financial_Emp,2016-03-01,0.694444444444442,donor,insulated
Financial_Emp,2016-04-01,0.6920415224913601,donor,insulated
Financial_Emp,2016-05-01,0.6920415224913601,donor,insulated
Financial_Emp,2016-06-01,0.3436426116838476,donor,insulated
Financial_Emp,2016-07-01,1.724137931034475,donor,insulated
Financial_Emp,2016-08-01,2.422145328719716,donor,insulated
Financial_Emp,2016-09-01,2.4390243902439046,donor,insulated
Financial_Emp,2016-10-01,2.4390243902439046,donor,insulated
Financial_Emp,2016-11-01,2.4390243902439046,donor,insulated
Financial_Emp,2016-12-01,2.0689655172413834,donor,insulated
Financial_Emp,2017-01-01,1.384083044982698,donor,insulated
Financial_Emp,2017-02-01,1.0344827586206806,donor,insulated
Financial_Emp,2017-03-01,1.724137931034475,donor,insulated
Financial_Emp,2017-04-01,0.6872852233676952,donor,insulated
Financial_Emp,2017-05-01,1.0309278350515427,donor,insulated
Financial_Emp,2017-06-01,1.3698630136986356,donor,insulated
Financial_Emp,2017-07-01,0.0,donor,insulated
Financial_Emp,2017-08-01,-0.3378378378378399,donor,insulated
Financial_Emp,2017-09-01,0.0,donor,insulated
Financial_Emp,2017-10-01,0.340136054421758,donor,insulated
Financial_Emp,2017-11-01,0.6802721088435382,donor,insulated
Financial_Emp,2017-12-01,0.6756756756756799,donor,insulated
Financial_Emp,2018-01-01,0.6825938566553003,donor,insulated
Financial_Emp,2018-02-01,0.6825938566553003,donor,insulated
Financial_Emp,2018-03-01,0.6779661016949046,donor,insulated
Financial_Emp,2018-04-01,1.3651877133105783,donor,insulated
Financial_Emp,2018-05-01,0.6802721088435382,donor,insulated
Financial_Emp,2018-06-01,0.3378378378378288,donor,insulated
Financial_Emp,2018-07-01,0.6779661016949046,donor,insulated
Financial_Emp,2018-08-01,0.3389830508474523,donor,insulated
Financial_Emp,2018-09-01,0.340136054421758,donor,insulated
Financial_Emp,2018-10-01,1.016949152542379,donor,insulated
Financial_Emp,2018-11-01,0.6756756756756799,donor,insulated
Financial_Emp,2018-12-01,0.6711409395973256,donor,insulated
Financial_Emp,2019-01-01,0.0,donor,insulated
Financial_Emp,2019-02-01,0.6779661016949046,donor,insulated
Financial_Emp,2019-03-01,0.3367003367003462,donor,insulated
Financial_Emp,2019-04-01,1.0101010101010166,donor,insulated
Financial_Emp,2019-05-01,1.6891891891891886,donor,insulated
Financial_Emp,2019-06-01,1.683501683501687,donor,insulated
Financial_Emp,2019-07-01,1.346801346801341,donor,insulated
Financial_Emp,2019-08-01,1.3513513513513598,donor,insulated
Financial_Emp,2019-09-01,1.3559322033898311,donor,insulated
Financial_Emp,2019-10-01,1.342281879194629,donor,insulated
Financial_Emp,2019-11-01,1.342281879194629,donor,insulated
Financial_Emp,2019-12-01,1.0000000000000009,donor,insulated
Financial_Emp,2020-01-01,1.3559322033898311,donor,insulated
Financial_Emp,2020-02-01,0.6734006734006703,donor,insulated
Financial_Emp,2020-03-01,0.0,donor,insulated
Financial_Emp,2020-04-01,-10.33333333333334,donor,insulated
Financial_Emp,2020-05-01,-10.963455149501666,donor,insulated
Financial_Emp,2020-06-01,-11.92052980132451,donor,insulated
Financial_Emp,2020-07-01,-12.292358803986714,donor,insulated
Financial_Emp,2020-08-01,-12.333333333333329,donor,insulated
Financial_Emp,2020-09-01,-13.377926421404684,donor,insulated
Financial_Emp,2020-10-01,-12.91390728476821,donor,insulated
Financial_Emp,2020-11-01,-12.25165562913907,donor,insulated
Financial_Emp,2020-12-01,-11.551155115511548,donor,insulated
Government_Emp,1991-01-01,6.225296442687744,donor,insulated
Government_Emp,1991-02-01,4.671115347950439,donor,insulated
Government_Emp,1991-03-01,3.2437442075996303,donor,insulated
Government_Emp,1991-04-01,1.930147058823528,donor,insulated
Government_Emp,1991-05-01,1.2669683257918507,donor,insulated
Government_Emp,1991-06-01,1.951672862453524,donor,insulated
Government_Emp,1991-07-01,2.1484375,donor,insulated
Government_Emp,1991-08-01,3.036238981390804,donor,insulated
Government_Emp,1991-09-01,3.182751540041062,donor,insulated
Government_Emp,1991-10-01,3.615604186489052,donor,insulated
Government_Emp,1991-11-01,2.93040293040292,donor,insulated
Government_Emp,1991-12-01,3.5358114233907445,donor,insulated
Government_Emp,1992-01-01,2.6046511627906943,donor,insulated
Government_Emp,1992-02-01,2.914389799635697,donor,insulated
Government_Emp,1992-03-01,2.9622980251346576,donor,insulated
Government_Emp,1992-04-01,3.336339044183956,donor,insulated
Government_Emp,1992-05-01,2.591599642537989,donor,insulated
Government_Emp,1992-06-01,2.734731084776665,donor,insulated
Government_Emp,1992-07-01,1.5296367112810794,donor,insulated
Government_Emp,1992-08-01,1.0456273764258617,donor,insulated
Government_Emp,1992-09-01,1.2935323383084674,donor,insulated
Government_Emp,1992-10-01,1.1019283746556363,donor,insulated
Government_Emp,1992-11-01,0.9786476868327344,donor,insulated
Government_Emp,1992-12-01,1.050788091068311,donor,insulated
Government_Emp,1993-01-01,-0.2719854941069854,donor,insulated
Government_Emp,1993-02-01,0.3539823008849474,donor,insulated
Government_Emp,1993-03-01,0.7846556233652935,donor,insulated
Government_Emp,1993-04-01,0.9598603839441556,donor,insulated
Government_Emp,1993-05-01,1.8292682926829285,donor,insulated
Government_Emp,1993-06-01,0.5323868677906018,donor,insulated
Government_Emp,1993-07-01,-0.0941619585687392,donor,insulated
Government_Emp,1993-08-01,-0.1881467544684878,donor,insulated
Government_Emp,1993-09-01,-0.1964636542239661,donor,insulated
Government_Emp,1993-10-01,0.4541326067211582,donor,insulated
Government_Emp,1993-11-01,-0.2643171806167355,donor,insulated
Government_Emp,1993-12-01,0.2599653379549371,donor,insulated
Government_Emp,1994-01-01,-0.545454545454549,donor,insulated
Government_Emp,1994-02-01,0.6172839506172867,donor,insulated
Government_Emp,1994-03-01,0.34602076124568,donor,insulated
Government_Emp,1994-04-01,0.2592912705272177,donor,insulated
Government_Emp,1994-05-01,-2.1385799828913643,donor,insulated
Government_Emp,1994-06-01,1.4121800529567574,donor,insulated
Government_Emp,1994-07-01,1.036757775683328,donor,insulated
Government_Emp,1994-08-01,0.8482563619227168,donor,insulated
Government_Emp,1994-09-01,0.9842519685039351,donor,insulated
Government_Emp,1994-10-01,0.4520795660036159,donor,insulated
Government_Emp,1994-11-01,0.6183745583038913,donor,insulated
Government_Emp,1994-12-01,0.1728608470181525,donor,insulated
Government_Emp,1995-01-01,2.010968921389389,donor,insulated
Government_Emp,1995-02-01,1.3146362839614456,donor,insulated
Government_Emp,1995-03-01,0.9482758620689592,donor,insulated
Government_Emp,1995-04-01,0.775862068965516,donor,insulated
Government_Emp,1995-05-01,2.3601398601398538,donor,insulated
Government_Emp,1995-06-01,-0.435161009573537,donor,insulated
Government_Emp,1995-07-01,-0.7462686567164201,donor,insulated
Government_Emp,1995-08-01,-2.1495327102803774,donor,insulated
Government_Emp,1995-09-01,-1.5594541910331383,donor,insulated
Government_Emp,1995-10-01,-2.5202520252025185,donor,insulated
Government_Emp,1995-11-01,-2.2827041264266934,donor,insulated
Government_Emp,1995-12-01,-2.588438308886976,donor,insulated
Government_Emp,1996-01-01,-3.673835125448033,donor,insulated
Government_Emp,1996-02-01,-1.9896193771626325,donor,insulated
Government_Emp,1996-03-01,-2.0495303159692613,donor,insulated
Government_Emp,1996-04-01,-2.480752780153983,donor,insulated
Government_Emp,1996-05-01,-1.5371477369769404,donor,insulated
Government_Emp,1996-06-01,-1.4860139860139898,donor,insulated
Government_Emp,1996-07-01,0.1879699248120259,donor,insulated
Government_Emp,1996-08-01,1.7191977077363862,donor,insulated
Government_Emp,1996-09-01,0.4950495049504955,donor,insulated
Government_Emp,1996-10-01,0.5540166204986097,donor,insulated
Government_Emp,1996-11-01,0.8086253369272267,donor,insulated
Government_Emp,1996-12-01,0.7085916740478204,donor,insulated
Government_Emp,1997-01-01,2.9767441860465205,donor,insulated
Government_Emp,1997-02-01,0.2647837599293989,donor,insulated
Government_Emp,1997-03-01,-0.4359197907584988,donor,insulated
Government_Emp,1997-04-01,0.0,donor,insulated
Government_Emp,1997-05-01,0.2601908065914982,donor,insulated
Government_Emp,1997-06-01,1.2422360248447228,donor,insulated
Government_Emp,1997-07-01,-0.0938086303939988,donor,insulated
Government_Emp,1997-08-01,1.8779342723004744,donor,insulated
Government_Emp,1997-09-01,2.9556650246305383,donor,insulated
Government_Emp,1997-10-01,1.8365472910927492,donor,insulated
Government_Emp,1997-11-01,0.891265597147961,donor,insulated
Government_Emp,1997-12-01,0.8795074758135346,donor,insulated
Government_Emp,1998-01-01,0.3613369467027949,donor,insulated
Government_Emp,1998-02-01,-0.0880281690140871,donor,insulated
Government_Emp,1998-03-01,0.7880910683012221,donor,insulated
Government_Emp,1998-04-01,0.7017543859649145,donor,insulated
Government_Emp,1998-05-01,0.0865051903114144,donor,insulated
Government_Emp,1998-06-01,-0.3505696757230447,donor,insulated
Government_Emp,1998-07-01,0.5633802816901401,donor,insulated
Government_Emp,1998-08-01,0.0,donor,insulated
Government_Emp,1998-09-01,2.8708133971291794,donor,insulated
Government_Emp,1998-10-01,0.2705139765554643,donor,insulated
Government_Emp,1998-11-01,0.0,donor,insulated
Government_Emp,1998-12-01,0.1743679163034084,donor,insulated
