Time,Employment,MSA,yoy_growth
2005-09-01,56592.2067563618,"Anaheim-Santa Ana-Irvine, CA (MD)",0.03561778877986033
2005-10-01,56647.90548274649,"Anaheim-Santa Ana-Irvine, CA (MD)",0.032075880767204135
2005-11-01,56866.082830657506,"Anaheim-Santa Ana-Irvine, CA (MD)",0.028972748860057962
2005-12-01,56842.013674718895,"Anaheim-Santa Ana-Irvine, CA (MD)",0.029800650798321726
2006-01-01,57869.06168436499,"Anaheim-Santa Ana-Irvine, CA (MD)",0.057714538614256794
2006-02-01,58311.6383970027,"Anaheim-Santa Ana-Irvine, CA (MD)",0.06059909852607914
2006-03-01,58480.382919825206,"Anaheim-Santa Ana-Irvine, CA (MD)",0.058084349557753656
2006-04-01,58758.2362994884,"Anaheim-Santa Ana-Irvine, CA (MD)",0.05505647491697774
2006-05-01,58824.1464295971,"Anaheim-Santa Ana-Irvine, CA (MD)",0.055806219800976775
2006-06-01,59265.499656535394,"Anaheim-Santa Ana-Irvine, CA (MD)",0.056955210239106435
2006-07-01,58538.2106354441,"Anaheim-Santa Ana-Irvine, CA (MD)",0.03834160655872543
2006-08-01,58915.94252859471,"Anaheim-Santa Ana-Irvine, CA (MD)",0.04312168274822459
2006-09-01,58989.08008893121,"Anaheim-Santa Ana-Irvine, CA (MD)",0.04235341701532014
2006-10-01,59094.426858884195,"Anaheim-Santa Ana-Irvine, CA (MD)",0.04318820537650514
2006-11-01,59165.951711370406,"Anaheim-Santa Ana-Irvine, CA (MD)",0.040443596010678595
2006-12-01,59327.2213386006,"Anaheim-Santa Ana-Irvine, CA (MD)",0.043721316385858966
2007-01-01,59220.5105812271,"Anaheim-Santa Ana-Irvine, CA (MD)",0.02335356505749675
2007-02-01,59344.743295128406,"Anaheim-Santa Ana-Irvine, CA (MD)",0.017716958852914022
2007-03-01,59591.4236047023,"Anaheim-Santa Ana-Irvine, CA (MD)",0.01899851932228791
2007-04-01,59860.7327933042,"Anaheim-Santa Ana-Irvine, CA (MD)",0.018763267300883957
2007-05-01,60121.3669442283,"Anaheim-Santa Ana-Irvine, CA (MD)",0.02205251743318981
2007-06-01,60246.9384264731,"Anaheim-Santa Ana-Irvine, CA (MD)",0.016560035359956204
2007-07-01,60413.1604174771,"Anaheim-Santa Ana-Irvine, CA (MD)",0.03202950280987471
2007-08-01,60770.406898412504,"Anaheim-Santa Ana-Irvine, CA (MD)",0.03147644406974792
2007-09-01,60759.25866731971,"Anaheim-Santa Ana-Irvine, CA (MD)",0.030008580837670218
2007-10-01,61029.4192853608,"Anaheim-Santa Ana-Irvine, CA (MD)",0.032744076376225895
2007-11-01,61364.59427139,"Anaheim-Santa Ana-Irvine, CA (MD)",0.03716060498350893
2007-12-01,61433.8494468025,"Anaheim-Santa Ana-Irvine, CA (MD)",0.035508625900051216
2008-01-01,61141.5338413342,"Anaheim-Santa Ana-Irvine, CA (MD)",0.03243847851450421
2008-02-01,61369.3719089055,"Anaheim-Santa Ana-Irvine, CA (MD)",0.03411639348928319
2008-03-01,61366.9269437607,"Anaheim-Santa Ana-Irvine, CA (MD)",0.029794611903151358
2008-04-01,61405.47695694671,"Anaheim-Santa Ana-Irvine, CA (MD)",0.025805634036863978
2008-05-01,61119.1076789291,"Anaheim-Santa Ana-Irvine, CA (MD)",0.016595443274374455
2008-06-01,61034.51139039871,"Anaheim-Santa Ana-Irvine, CA (MD)",0.013072414706795099
2008-07-01,60800.30388199329,"Anaheim-Santa Ana-Irvine, CA (MD)",0.006408263726659813
2008-08-01,60547.7246789736,"Anaheim-Santa Ana-Irvine, CA (MD)",-0.003664320033452295
2008-09-01,60140.4664983955,"Anaheim-Santa Ana-Irvine, CA (MD)",-0.010184327170815743
2008-10-01,59786.844599261705,"Anaheim-Santa Ana-Irvine, CA (MD)",-0.020360257407809668
2008-11-01,59238.9054145647,"Anaheim-Santa Ana-Irvine, CA (MD)",-0.0346403146971731
2008-12-01,58835.3467943534,"Anaheim-Santa Ana-Irvine, CA (MD)",-0.042297571710840476
2009-01-01,58952.07215625071,"Anaheim-Santa Ana-Irvine, CA (MD)",-0.03580972781555125
2009-02-01,58549.03245132629,"Anaheim-Santa Ana-Irvine, CA (MD)",-0.04595679196074587
2009-03-01,58089.5080074424,"Anaheim-Santa Ana-Irvine, CA (MD)",-0.05340692616597653
2009-04-01,57492.554742602304,"Anaheim-Santa Ana-Irvine, CA (MD)",-0.06372269068258973
2009-05-01,57925.027097889695,"Anaheim-Santa Ana-Irvine, CA (MD)",-0.052259934778801864
2009-06-01,57803.9051815778,"Anaheim-Santa Ana-Irvine, CA (MD)",-0.052930811359442
2009-07-01,59293.8823829284,"Anaheim-Santa Ana-Irvine, CA (MD)",-0.024776545557875673
2009-08-01,59152.37092664349,"Anaheim-Santa Ana-Irvine, CA (MD)",-0.02304551921196596
2009-09-01,59368.3000895091,"Anaheim-Santa Ana-Irvine, CA (MD)",-0.01283938176480559
2009-10-01,59177.9753977282,"Anaheim-Santa Ana-Irvine, CA (MD)",-0.01018399960082561
2009-11-01,58796.3525864315,"Anaheim-Santa Ana-Irvine, CA (MD)",-0.007470644925596348
2009-12-01,58767.196732825294,"Anaheim-Santa Ana-Irvine, CA (MD)",-0.001158318345029996
2010-01-01,58119.53019752789,"Anaheim-Santa Ana-Irvine, CA (MD)",-0.014122352756595014
2010-02-01,58174.3220413045,"Anaheim-Santa Ana-Irvine, CA (MD)",-0.00639994196886684
2010-03-01,58183.0635107874,"Anaheim-Santa Ana-Irvine, CA (MD)",0.0016105404668431689
2010-04-01,58991.5318560701,"Anaheim-Santa Ana-Irvine, CA (MD)",0.02607254313499907
2010-05-01,59120.717903546,"Anaheim-Santa Ana-Irvine, CA (MD)",0.020642041369021147
2010-06-01,59176.599217531795,"Anaheim-Santa Ana-Irvine, CA (MD)",0.023747427299972035
2010-07-01,59176.6068740795,"Anaheim-Santa Ana-Irvine, CA (MD)",-0.0019778686120014433
2010-08-01,59160.3426749749,"Anaheim-Santa Ana-Irvine, CA (MD)",0.00013476633660713944
2010-09-01,59450.508225416495,"Anaheim-Santa Ana-Irvine, CA (MD)",0.001384714330433079
2010-10-01,59309.7121833089,"Anaheim-Santa Ana-Irvine, CA (MD)",0.0022261117365929284
2010-11-01,59360.802775311604,"Anaheim-Santa Ana-Irvine, CA (MD)",0.00960008850974825
2010-12-01,59495.4858514285,"Anaheim-Santa Ana-Irvine, CA (MD)",0.012392783033607024
2011-01-01,59691.216891763295,"Anaheim-Santa Ana-Irvine, CA (MD)",0.027042315877189527
2011-02-01,59668.3860532464,"Anaheim-Santa Ana-Irvine, CA (MD)",0.025682534140769153
2011-03-01,59865.8819977046,"Anaheim-Santa Ana-Irvine, CA (MD)",0.0289228236771204
2011-04-01,59761.61651052089,"Anaheim-Santa Ana-Irvine, CA (MD)",0.013054155913931442
2011-05-01,59903.9567918824,"Anaheim-Santa Ana-Irvine, CA (MD)",0.013248128847390461
2011-06-01,59935.4730289613,"Anaheim-Santa Ana-Irvine, CA (MD)",0.01282388345163099
2011-07-01,60341.8439072738,"Anaheim-Santa Ana-Irvine, CA (MD)",0.019690838909939057
2011-08-01,60960.1741780033,"Anaheim-Santa Ana-Irvine, CA (MD)",0.030422939111705682
2011-09-01,61592.929931434,"Anaheim-Santa Ana-Irvine, CA (MD)",0.03603706292794273
2011-10-01,61851.699734139,"Anaheim-Santa Ana-Irvine, CA (MD)",0.04285954959574867
2011-11-01,62636.280379024705,"Anaheim-Santa Ana-Irvine, CA (MD)",0.05517913253483475
2011-12-01,62457.29792996411,"Anaheim-Santa Ana-Irvine, CA (MD)",0.049782131133979
2012-01-01,62266.987565738295,"Anaheim-Santa Ana-Irvine, CA (MD)",0.04315158591331092
2012-02-01,62331.18618543191,"Anaheim-Santa Ana-Irvine, CA (MD)",0.044626649190901535
2012-03-01,62351.5788225039,"Anaheim-Santa Ana-Irvine, CA (MD)",0.04152109251300451
2012-04-01,61813.10426780311,"Anaheim-Santa Ana-Irvine, CA (MD)",0.03432784916253162
2012-05-01,61776.306449470096,"Anaheim-Santa Ana-Irvine, CA (MD)",0.03125585951012533
2012-06-01,62111.83391009171,"Anaheim-Santa Ana-Irvine, CA (MD)",0.036311732787672746
2012-07-01,61786.9403026204,"Anaheim-Santa Ana-Irvine, CA (MD)",0.023948495799486214
2012-08-01,61626.232056077,"Anaheim-Santa Ana-Irvine, CA (MD)",0.010926115075210019
2012-09-01,61446.128157475905,"Anaheim-Santa Ana-Irvine, CA (MD)",-0.0023834192353167083
2012-10-01,61588.28744933289,"Anaheim-Santa Ana-Irvine, CA (MD)",-0.004258771964850583
2012-11-01,62139.247579506104,"Anaheim-Santa Ana-Irvine, CA (MD)",-0.007935222150979526
2012-12-01,62010.20275002401,"Anaheim-Santa Ana-Irvine, CA (MD)",-0.007158413744402514
2013-01-01,62783.950456033206,"Anaheim-Santa Ana-Irvine, CA (MD)",0.008302359091149736
2013-02-01,63008.261623210004,"Anaheim-Santa Ana-Irvine, CA (MD)",0.010862546972294718
2013-03-01,63041.91581889629,"Anaheim-Santa Ana-Irvine, CA (MD)",0.011071684301011464
2013-04-01,63123.686492870904,"Anaheim-Santa Ana-Irvine, CA (MD)",0.021202336310270686
2013-05-01,63374.72839179591,"Anaheim-Santa Ana-Irvine, CA (MD)",0.02587435271212346
2013-06-01,63186.097745277,"Anaheim-Santa Ana-Irvine, CA (MD)",0.017295638649799328
2013-07-01,63212.8108159042,"Anaheim-Santa Ana-Irvine, CA (MD)",0.02307721512507599
2013-08-01,63070.715214905606,"Anaheim-Santa Ana-Irvine, CA (MD)",0.023439420367518116
2013-09-01,62903.55071328629,"Anaheim-Santa Ana-Irvine, CA (MD)",0.023718704489813502
2013-10-01,62778.7802351394,"Anaheim-Santa Ana-Irvine, CA (MD)",0.019329856943755663
2013-11-01,62957.346396778295,"Anaheim-Santa Ana-Irvine, CA (MD)",0.013165573275174314
2013-12-01,63202.7922172859,"Anaheim-Santa Ana-Irvine, CA (MD)",0.019232149136319876
2014-01-01,63209.710716682,"Anaheim-Santa Ana-Irvine, CA (MD)",0.00678135506855293
2014-02-01,63181.589312764394,"Anaheim-Santa Ana-Irvine, CA (MD)",0.0027508724267126805
